Equipment_ID,Type,Site_ID,Engine_Hours/Day,Idle_Hours/Day,Fuel_Level (%),Distance_Covered/Day (km),Equipment_Health (%),Current_Contract_ID,Last_Operator_ID,Latitude,Longitude,Maintenance_Status,Utilization (%),Status,Expected_Site_ID,Contract_End_Status,Anomaly_Type,Anomaly_Flag
EQ03955,Excavator,S079,9.4,1.2,62,39.0,86,C4495,OP1015,12.89104,80.382786,Due Soon,78,Running,S079,Active,Normal,0
EQ03956,Motor Grader,S003,7.3,1.9,54,26.5,93,C4459,OP0838,12.959164,80.211112,Due Soon,76,Running,S003,Active,Normal,0
EQ03957,Excavator,S097,7.1,0.5,66,13.3,83,C2515,OP0603,13.000456,79.950401,Good,89,Running,S097,Active,Normal,0
EQ03958,Backhoe Loader,S072,10.3,0.7,72,30.3,90,C8057,OP1174,13.018213,80.399098,Good,71,Running,S072,Active,Normal,0
EQ03959,Excavator,S094,9.5,2.3,49,24.0,100,C3704,OP0958,12.965988,80.379495,Good,69,Running,S094,Active,Normal,0
EQ03960,Skid Steer Loader,S016,7.5,2.5,88,17.9,82,C3251,OP0845,13.089088,80.141131,Good,86,Running,S016,Active,Normal,0
EQ03961,Bulldozer,S128,6.4,2.9,47,18.5,82,C5324,OP1015,13.036219,80.27419,Good,89,Running,S128,Active,Normal,0
EQ03962,Backhoe Loader,S070,7.3,1.3,59,24.3,94,C6672,OP0247,12.71144,80.306718,Good,74,Running,S070,Active,Normal,0
EQ03963,Wheel Loader,S125,6.9,2.6,78,39.3,86,C4413,OP0323,13.332932,80.172373,Good,77,Running,S125,Active,Normal,0
EQ03964,Bulldozer,S094,9.6,2.2,95,37.3,95,C9721,OP0714,12.994114,80.075727,Due Soon,69,Running,S094,Active,Normal,0
EQ03965,Skid Steer Loader,S102,10.9,0.3,46,31.2,98,C1282,OP1076,13.197139,80.387401,Good,70,Running,S102,Active,Normal,0
EQ03966,Motor Grader,S123,5.3,2.0,5,18.0,87,C8356,OP0221,13.207398,80.14905,Good,67,Running,S123,Active,Fuel Anomaly,1
EQ03967,Motor Grader,S017,5.9,2.8,70,22.7,93,C3972,OP0407,13.064864,80.105989,Good,80,Running,S017,Active,Normal,0
EQ03968,Backhoe Loader,S099,10.8,1.1,69,31.2,92,C9611,OP0192,12.765874,80.06452,Good,87,Running,S099,Active,Normal,0
EQ03969,Bulldozer,S136,10.3,1.9,49,13.2,94,C1740,OP0301,12.735351,80.333877,Good,92,Running,S136,Active,Normal,0
EQ03970,Skid Steer Loader,S105,8.8,0.4,86,28.3,93,C8416,OP0374,13.076116,80.201373,Due Soon,92,Running,S105,Active,Normal,0
EQ03971,Bulldozer,S012,10.5,1.2,36,24.1,90,C8282,OP0860,13.167532,80.11999,Good,90,Running,S012,Active,Normal,0
EQ03972,Motor Grader,S058,6.7,2.0,53,12.6,92,C6101,OP0395,12.769648,80.279394,Good,87,Running,S058,Active,Normal,0
EQ03973,Dump Truck,S113,5.8,0.2,37,32.6,99,C8872,OP0852,13.207013,80.371932,Good,95,Running,S113,Active,Normal,0
EQ03974,Motor Grader,S003,7.3,2.2,48,21.8,83,C4112,OP0977,12.733523,80.158916,Good,85,Running,S003,Active,Normal,0
EQ03975,Backhoe Loader,S116,7.0,0.1,85,14.3,85,C3012,OP0938,13.341764,80.009807,Good,71,Running,S116,Active,Normal,0
EQ03976,Wheel Loader,S119,0.5,22.0,38,24.9,88,C3258,OP1002,12.884192,80.230767,Good,5,Idle,S119,Active,High Idle,1
EQ03977,Skid Steer Loader,S127,5.8,2.3,35,38.4,81,C8276,OP0933,13.326943,80.150571,Good,96,Running,S127,Active,Normal,0
EQ03978,Skid Steer Loader,S066,7.0,0.2,42,17.4,89,C1430,OP0788,13.107954,79.980988,Good,71,Running,S066,Active,Normal,0
EQ03979,Motor Grader,S069,8.8,0.3,63,24.4,95,C1742,OP0299,13.24337,79.97427,Good,96,Running,S069,Active,Normal,0
EQ03980,Excavator,S099,10.6,0.8,58,39.6,97,C7019,OP1086,13.079602,80.322258,Good,69,Running,S099,Active,Normal,0
EQ03981,Motor Grader,S051,5.3,1.9,82,15.9,90,C1115,OP0742,12.979166,80.212164,Due Soon,95,Running,S051,Active,Normal,0
EQ03982,Skid Steer Loader,S150,7.9,1.7,91,29.0,91,C8324,OP0362,12.907325,80.064725,Good,88,Running,S150,Active,Normal,0
EQ03983,Bulldozer,S110,10.0,1.2,81,37.2,83,C5810,OP0050,13.179899,79.979247,Good,96,Running,S110,Active,Normal,0
EQ03984,Backhoe Loader,S135,7.5,16.0,90,25.3,94,C5074,OP0308,12.906919,80.187713,Overdue,8,Idle,S135,Active,Low Utilization,1
EQ03985,Dump Truck,S022,7.0,2.1,90,29.7,87,C6289,OP0427,13.221069,80.310841,Good,84,Running,S022,Active,Normal,0
EQ03986,Backhoe Loader,S068,5.9,1.0,80,12.8,90,C1913,OP0901,13.075305,80.093892,Good,93,Running,S068,Active,Normal,0
EQ03987,Dump Truck,S022,7.5,2.0,38,38.3,88,C6783,OP0067,13.177357,80.294705,Good,95,Running,S022,Active,Normal,0
EQ03988,Dump Truck,S086,10.3,1.2,56,25.8,98,C3731,OP0524,13.094184,80.14203,Due Soon,95,Running,S086,Active,Normal,0
EQ03989,Motor Grader,S019,9.3,2.1,91,21.1,84,C9858,OP0526,13.013217,80.266977,Good,74,Running,S019,Active,Normal,0
EQ03990,Dump Truck,S007,8.8,2.7,73,37.2,80,C6914,OP0630,12.825623,80.060814,Due Soon,68,Running,S007,Active,Normal,0
EQ03991,Bulldozer,S143,8.2,1.2,73,34.3,87,C8516,OP0895,12.788128,80.281578,Good,86,Running,S143,Active,Normal,0
EQ03992,Motor Grader,S148,6.5,2.2,44,12.9,100,C9598,OP0924,12.941109,80.237215,Good,67,Running,S148,Active,Normal,0
EQ03993,Dump Truck,S098,6.8,1.8,69,27.0,97,C4165,OP0610,12.837746,80.016973,Due Soon,74,Running,S098,Active,Normal,0
EQ03994,Skid Steer Loader,S123,7.0,0.3,50,37.1,89,C8458,OP1170,13.142644,80.200523,Good,77,Running,S123,Active,Normal,0
EQ03995,Dump Truck,S120,10.9,1.6,93,14.4,97,C5722,OP0364,12.879021,80.196165,Good,93,Running,S120,Active,Normal,0
EQ03996,Motor Grader,S133,7.7,1.4,51,36.5,84,C5534,OP0194,13.021534,80.083094,Good,73,Running,S133,Active,Normal,0
EQ03997,Skid Steer Loader,S147,9.9,2.9,79,38.7,98,C3858,OP0906,13.280659,79.979569,Due Soon,97,Running,S147,Active,Normal,0
EQ03998,Dump Truck,S041,9.3,2.7,93,38.4,84,C2316,OP1127,13.079934,80.283371,Overdue,87,Running,S041,Active,Normal,0
EQ03999,Bulldozer,S139,7.7,0.2,57,16.3,94,C1715,OP0849,12.860816,80.05653,Due Soon,72,Running,S139,Active,Normal,0
EQ04000,Skid Steer Loader,S099,5.2,2.0,87,19.7,97,C3257,OP0456,12.981808,80.108579,Due Soon,67,Running,S099,Active,Normal,0
EQ04001,Motor Grader,S115,6.1,0.6,78,19.1,83,C2389,OP1041,13.142519,80.248788,Good,86,Running,S115,Active,Normal,0
EQ04002,Backhoe Loader,S087,8.0,1.6,84,24.7,81,C6931,OP0549,12.981464,80.342337,Good,95,Running,S087,Active,Normal,0
EQ04003,Motor Grader,S114,5.4,0.9,77,23.1,28,C8572,OP0549,13.02121,80.018094,Overdue,66,Maintenance,S114,Active,Maintenance Overdue,1
EQ04004,Motor Grader,S120,8.4,1.0,45,26.0,85,C2806,OP0677,12.838222,80.023285,Good,70,Running,S120,Active,Normal,0
EQ04005,Backhoe Loader,S143,10.2,0.6,44,23.6,93,C1230,OP0955,12.908415,80.021733,Good,68,Running,S143,Active,Normal,0
EQ04006,Wheel Loader,S010,10.0,1.7,80,15.6,81,C9236,OP0822,13.290765,80.106127,Good,85,Running,S010,Active,Normal,0
EQ04007,Skid Steer Loader,S095,6.6,0.5,61,31.1,97,C8843,OP1072,13.264143,80.338805,Good,77,Running,S095,Active,Normal,0
EQ04008,Skid Steer Loader,S022,11.0,16.0,79,35.2,92,C1483,OP1193,13.238586,80.209881,Good,8,Idle,S022,Active,Low Utilization,1
EQ04009,Dump Truck,S043,7.3,1.3,67,16.4,92,C5138,OP0552,12.893082,80.167933,Good,94,Running,S043,Active,Normal,0
EQ04010,Skid Steer Loader,S036,6.7,1.7,51,32.6,94,C3022,OP0951,13.23615,80.23997,Due Soon,84,Running,S036,Active,Normal,0
EQ04011,Backhoe Loader,S004,6.6,0.5,79,18.4,86,C7636,OP0335,12.743621,80.129103,Good,91,Running,S004,Active,Normal,0
EQ04012,Bulldozer,S077,6.3,0.8,38,22.3,99,C3097,OP0872,12.889354,80.216566,Good,67,Running,S077,Active,Normal,0
EQ04013,Skid Steer Loader,S030,9.3,2.2,93,38.5,81,C5694,OP0181,12.831896,80.172376,Good,92,Running,S030,Active,Normal,0
EQ04014,Wheel Loader,S083,6.8,2.1,37,36.7,90,C5845,OP0364,12.808845,80.088728,Good,74,Running,S083,Expired,Contract Expired,1
EQ04015,Bulldozer,S099,9.8,2.2,63,32.5,81,C8385,OP0822,12.722855,80.15953,Good,94,Running,S099,Active,Normal,0
EQ04016,Excavator,S006,6.9,1.8,77,36.2,82,C5750,OP0877,13.085368,80.137359,Good,79,Running,S006,Active,Normal,0
EQ04017,Wheel Loader,S040,7.4,1.7,43,165.0,86,C5436,OP0604,13.215191,80.055362,Due Soon,98,Running,S040,Active,Distance Spike,1
EQ04018,Excavator,S008,9.0,0.9,93,29.0,100,C6741,OP0557,13.264773,80.299895,Good,91,Running,S008,Active,Normal,0
EQ04019,Excavator,S144,8.4,2.7,66,24.2,91,C8419,OP0907,12.921573,80.231871,Good,69,Running,S144,Active,Normal,0
EQ04020,Bulldozer,S111,6.9,1.8,39,26.9,80,C5032,OP0408,13.239466,80.067946,Due Soon,92,Running,S111,Active,Normal,0
EQ04021,Excavator,S050,7.9,1.8,54,24.3,100,C3092,OP0007,12.987582,80.347766,Good,88,Running,S050,Active,Normal,0
EQ04022,Excavator,S050,5.7,2.3,83,12.7,97,C8093,OP0040,12.899408,80.041303,Good,70,Running,S050,Active,Normal,0
EQ04023,Dump Truck,S003,8.9,1.3,40,23.5,84,C8791,OP0941,12.909974,80.223577,Due Soon,98,Running,S003,Active,Normal,0
EQ04024,Wheel Loader,S035,5.8,2.8,50,31.6,90,C5635,OP0399,13.190319,79.967072,Good,66,Running,S035,Active,Normal,0
EQ04025,Excavator,S011,5.0,1.6,60,21.8,95,C2026,OP0178,12.716034,80.063665,Good,96,Running,S011,Active,Normal,0
EQ04026,Dump Truck,S071,6.3,1.5,88,14.5,95,C5270,OP0854,13.027948,80.307535,Good,97,Running,S030,Active,Wrong Site,1
EQ04027,Excavator,S044,8.8,0.6,94,24.7,88,C3880,OP0963,13.327876,79.963419,Good,93,Running,S044,Active,Normal,0
EQ04028,Wheel Loader,S097,10.4,0.0,63,31.5,98,C5456,OP0407,13.113489,80.045837,Good,78,Running,S097,Active,Normal,0
EQ04029,Bulldozer,S136,7.6,16.0,81,35.3,84,C8096,OP0559,13.259502,80.324696,Good,8,Idle,S136,Active,Low Utilization,1
EQ04030,Bulldozer,S093,7.6,2.0,91,30.8,83,C5883,OP0295,12.87283,80.228337,Good,96,Running,S093,Active,Normal,0
EQ04031,Skid Steer Loader,S085,5.5,2.4,88,13.6,90,C8161,OP0725,13.163978,80.290897,Good,73,Running,S085,Active,Normal,0
EQ04032,Skid Steer Loader,S120,10.4,2.9,75,26.2,89,C4400,OP1124,12.892255,80.055772,Good,68,Running,S120,Active,Normal,0
EQ04033,Wheel Loader,S014,10.9,2.4,81,36.4,89,C1886,OP0174,13.072715,80.022189,Good,74,Running,S014,Active,Normal,0
EQ04034,Bulldozer,S018,9.3,1.4,57,35.7,93,C8925,OP0179,12.761321,80.170203,Good,78,Running,S018,Active,Normal,0
EQ04035,Excavator,S113,10.7,2.7,42,35.3,87,C4363,OP0519,13.148483,80.041634,Good,65,Running,S113,Active,Normal,0
EQ04036,Backhoe Loader,S069,7.4,2.1,49,35.5,96,C3208,OP1003,12.843586,80.209937,Due Soon,92,Running,S069,Active,Normal,0
EQ04037,Backhoe Loader,S129,6.8,2.0,60,19.6,100,C9691,OP0899,13.207687,80.152645,Good,98,Running,S129,Active,Normal,0
EQ04038,Wheel Loader,S026,5.1,2.9,92,27.0,89,C9748,OP0808,13.248807,80.133417,Due Soon,89,Running,S026,Active,Normal,0
EQ04039,Wheel Loader,S037,7.4,1.9,58,34.7,81,C9675,OP0558,13.092866,80.28771,Good,83,Running,S037,Active,Normal,0
EQ04040,Motor Grader,S028,7.8,1.1,44,23.9,85,C5308,OP0730,13.196733,80.335702,Good,72,Running,S028,Active,Normal,0
EQ04041,Motor Grader,S085,9.0,1.6,95,14.6,98,C8601,OP0718,12.827138,80.04019,Good,80,Running,S085,Active,Normal,0
EQ04042,Skid Steer Loader,S009,7.8,0.5,37,28.7,86,C6943,OP0783,12.847822,80.236591,Good,79,Running,S009,Active,Normal,0
EQ04043,Backhoe Loader,S143,8.3,1.4,51,28.7,98,C3313,OP0453,12.759893,80.200692,Good,87,Running,S143,Active,Normal,0
EQ04044,Wheel Loader,S097,5.9,0.1,51,15.0,96,C8910,OP0793,13.300455,80.152901,Good,82,Running,S097,Active,Normal,0
EQ04045,Bulldozer,S136,5.1,1.2,60,12.5,96,C1407,OP0081,13.07807,80.117059,Good,65,Running,S136,Active,Normal,0
EQ04046,Wheel Loader,S121,8.4,2.5,39,15.8,89,C7637,OP0553,12.79652,80.186847,Good,69,Running,S121,Active,Normal,0
EQ04047,Backhoe Loader,S118,8.2,0.9,78,15.9,96,C1284,OP0115,13.084216,80.356445,Good,79,Running,S118,Expired,Contract Expired,1
EQ04048,Backhoe Loader,S075,7.0,0.2,81,24.2,95,C8156,OP1174,13.346357,80.008216,Good,85,Running,S075,Active,Normal,0
EQ04049,Skid Steer Loader,S038,5.2,1.9,55,16.7,92,C5133,OP1122,13.048064,80.381179,Good,90,Running,S038,Active,Normal,0
EQ04050,Excavator,S126,5.3,2.7,78,36.5,97,C2830,OP1053,13.347152,80.344196,Good,84,Running,S126,Active,Normal,0
EQ04051,Dump Truck,S078,5.6,1.4,39,28.7,83,C7263,OP0655,12.994963,79.955772,Due Soon,84,Running,S078,Active,Normal,0
EQ04052,Wheel Loader,S052,10.0,0.7,36,39.7,99,C2172,OP0175,12.913267,79.969825,Good,95,Running,S052,Active,Normal,0
EQ04053,Excavator,S141,10.1,1.0,63,39.1,91,C4023,OP0693,12.891841,80.282657,Good,67,Running,S141,Active,Normal,0
EQ04054,Bulldozer,S031,6.7,1.6,39,20.4,98,C5665,OP0406,13.222745,80.149541,Good,91,Running,S031,Active,Normal,0
EQ04055,Motor Grader,S047,9.6,1.0,71,24.2,86,C2147,OP0115,13.189532,80.22619,Good,77,Running,S047,Active,Normal,0
EQ04056,Wheel Loader,S066,7.4,2.6,63,37.3,82,C5982,OP0348,13.117187,79.982443,Due Soon,90,Running,S066,Active,Normal,0
EQ04057,Wheel Loader,S052,10.0,2.5,38,26.0,87,C5489,OP0637,12.781697,80.389505,Overdue,86,Running,S052,Active,Normal,0
EQ04058,Wheel Loader,S006,9.6,2.4,36,21.8,83,C2027,OP1130,12.919446,80.188878,Good,79,Running,S006,Active,Normal,0
EQ04059,Dump Truck,S042,6.5,2.9,55,24.4,97,C4377,,13.05031,80.219043,Good,85,Running,S042,Active,Missing Operator,1
EQ04060,Motor Grader,S008,11.0,2.7,39,24.9,89,C7752,OP0344,12.902862,80.315933,Good,88,Running,S008,Active,Normal,0
EQ04061,Skid Steer Loader,S046,5.9,1.8,72,33.1,89,C4252,OP1009,13.065027,80.32138,Good,77,Running,S046,Active,Normal,0
EQ04062,Skid Steer Loader,S066,10.5,1.2,77,30.8,98,C2300,OP0653,13.11311,80.361204,Good,75,Running,S066,Active,Normal,0
EQ04063,Backhoe Loader,S012,5.8,0.5,84,38.9,89,C4810,OP0624,12.896827,80.379427,Good,86,Running,S012,Active,Normal,0
EQ04064,Wheel Loader,S013,8.2,0.4,85,13.1,80,C3880,OP0327,13.200005,80.35542,Good,66,Running,S013,Active,Normal,0
EQ04065,Wheel Loader,S046,5.8,1.3,65,19.3,93,C8813,OP0560,12.724493,80.347013,Good,65,Running,S046,Active,Normal,0
EQ04066,Bulldozer,S015,7.8,1.2,5,18.0,83,C6053,OP1125,12.89312,80.1042,Due Soon,88,Running,S015,Active,Fuel Anomaly,1
EQ04067,Motor Grader,S055,5.7,1.6,76,14.6,83,C9902,OP1198,12.822723,80.338601,Good,68,Running,S055,Active,Normal,0
EQ04068,Wheel Loader,S027,7.2,2.8,43,33.6,85,C1371,OP1098,13.205024,79.963295,Good,95,Running,S027,Active,Normal,0
EQ04069,Motor Grader,S065,8.2,0.9,65,19.2,80,C9399,OP0386,12.888941,80.108951,Due Soon,66,Running,S065,Active,Normal,0
EQ04070,Backhoe Loader,S042,7.9,16.0,36,36.8,85,C9587,OP0353,12.985233,80.296152,Good,8,Idle,S042,Active,Low Utilization,1
EQ04071,Wheel Loader,S094,5.9,0.3,87,19.4,94,C6238,OP0831,13.203301,80.379788,Good,79,Running,S094,Active,Normal,0
EQ04072,Wheel Loader,S029,8.1,3.0,39,29.8,86,C9017,OP1143,13.158449,80.184369,Good,67,Running,S029,Active,Normal,0
EQ04073,Motor Grader,S150,7.9,0.9,52,12.9,80,C1714,OP0717,12.78271,80.371988,Good,86,Running,S150,Active,Normal,0
EQ04074,Dump Truck,S004,10.9,1.5,85,20.2,97,C6389,OP1181,13.011076,80.374058,Good,98,Running,S004,Active,Normal,0
EQ04075,Dump Truck,S003,9.6,1.8,82,37.4,84,C5129,OP0559,12.738243,80.060672,Good,93,Running,S003,Active,Normal,0
EQ04076,Dump Truck,S071,6.1,0.6,92,29.3,82,C1904,OP1042,13.135082,80.208993,Good,74,Running,S071,Active,Normal,0
EQ04077,Bulldozer,S092,6.5,1.1,48,13.7,91,C4717,OP0295,12.888367,80.288969,Good,75,Running,S092,Active,Normal,0
EQ04078,Skid Steer Loader,S087,6.0,0.2,40,17.6,90,C1523,OP0162,13.343439,80.337989,Good,91,Running,S087,Active,Normal,0
EQ04079,Backhoe Loader,S135,8.4,2.1,78,33.2,100,C5086,OP0950,13.32091,80.062024,Good,66,Running,S135,Active,Normal,0
EQ04080,Motor Grader,S086,6.4,1.0,80,12.2,98,C3251,OP1047,13.048938,80.161911,Good,91,Running,S086,Active,Normal,0
EQ04081,Excavator,S088,5.3,1.0,60,16.4,89,C5472,OP1099,13.219403,80.235108,Good,95,Running,S088,Active,Normal,0
EQ04082,Bulldozer,S139,6.5,0.9,92,21.5,82,C9879,OP0178,13.057106,80.206967,Due Soon,81,Running,S139,Active,Normal,0
EQ04083,Skid Steer Loader,S130,5.5,0.5,36,32.2,99,C3998,OP0969,13.075099,80.284719,Good,87,Running,S130,Active,Normal,0
EQ04084,Dump Truck,S113,9.7,0.7,35,21.3,98,C1031,OP0127,12.893995,80.004151,Good,78,Running,S113,Active,Normal,0
EQ04085,Backhoe Loader,S135,10.0,2.9,53,28.8,98,C2727,OP0691,13.038652,80.267018,Good,70,Running,S135,Active,Normal,0
EQ04086,Motor Grader,S061,5.6,0.2,65,27.5,87,C3223,OP0777,13.111433,80.079008,Good,91,Running,S061,Active,Normal,0
EQ04087,Excavator,S001,7.3,0.9,46,34.9,83,C5187,OP0186,12.96381,80.145085,Good,94,Running,S001,Active,Normal,0
EQ04088,Motor Grader,S148,8.0,0.6,81,37.6,81,C8041,OP0228,12.958868,80.046311,Due Soon,72,Running,S148,Active,Normal,0
EQ04089,Motor Grader,S041,5.2,1.8,95,24.2,99,C9705,OP0316,13.302274,79.963706,Good,90,Running,S041,Active,Normal,0
EQ04090,Backhoe Loader,S098,5.7,0.6,59,39.4,99,C2006,OP0576,13.049367,80.149513,Good,84,Running,S098,Active,Normal,0
EQ04091,Motor Grader,S074,7.6,2.9,69,16.1,86,C6007,OP0155,12.982337,79.987542,Due Soon,83,Running,S074,Active,Normal,0
EQ04092,Wheel Loader,S120,10.1,1.1,85,20.6,94,C2414,OP0449,13.09131,80.370259,Good,86,Running,S120,Active,Normal,0
EQ04093,Wheel Loader,S037,5.4,1.1,61,14.2,86,C4007,OP0111,12.893256,80.321679,Due Soon,82,Running,S037,Active,Normal,0
EQ04094,Backhoe Loader,S058,8.7,2.3,65,19.3,95,C2392,OP0024,12.998444,80.307889,Good,67,Running,S058,Active,Normal,0
EQ04095,Backhoe Loader,S087,9.8,2.0,40,36.4,84,C2479,OP0046,12.83602,80.231724,Good,67,Running,S087,Active,Normal,0
EQ04096,Backhoe Loader,S128,6.7,1.8,83,28.8,98,C8074,OP1146,12.756883,80.029378,Good,82,Running,S128,Active,Normal,0
EQ04097,Backhoe Loader,S133,9.6,2.0,53,39.8,96,C6282,OP0731,13.139012,80.310925,Good,84,Running,S133,Active,Normal,0
EQ04098,Skid Steer Loader,S031,5.5,1.8,55,29.4,94,C5216,OP1168,12.89563,80.130217,Good,65,Running,S031,Active,Normal,0
EQ04099,Dump Truck,S003,6.1,2.1,78,24.2,89,C5570,OP0577,13.075858,80.144397,Good,98,Running,S003,Active,Normal,0
EQ04100,Skid Steer Loader,S096,9.0,16.0,70,36.5,86,C7498,OP0499,12.924215,80.188591,Good,8,Idle,S096,Active,Low Utilization,1
EQ04101,Motor Grader,S057,6.5,0.0,89,23.3,92,C1532,OP0041,13.070741,80.084767,Good,68,Running,S057,Active,Normal,0
EQ04102,Dump Truck,S021,7.7,0.6,78,14.6,82,C8613,OP1192,13.017936,80.339921,Good,68,Running,S021,Active,Normal,0
EQ04103,Excavator,S128,9.1,0.4,39,35.7,87,C2986,OP1136,13.272767,80.033971,Good,75,Running,S128,Active,Normal,0
EQ04104,Backhoe Loader,S021,6.6,2.5,83,39.4,89,C8082,OP0480,12.868536,80.152408,Good,68,Running,S021,Active,Normal,0
EQ04105,Excavator,S036,5.1,2.0,39,13.8,91,C1776,OP0690,13.055396,80.077051,Good,75,Running,S036,Active,Normal,0
EQ04106,Motor Grader,S089,5.3,2.4,5,18.0,81,C8580,OP0175,13.184948,80.342119,Good,71,Running,S089,Active,Fuel Anomaly,1
EQ04107,Excavator,S095,6.4,1.0,67,36.6,99,C5730,OP0946,12.808014,79.969128,Good,89,Running,S095,Active,Normal,0
EQ04108,Motor Grader,S081,6.4,2.1,88,25.3,93,C7974,OP1076,12.829328,80.318686,Good,79,Running,S081,Active,Normal,0
EQ04109,Bulldozer,S018,6.6,1.2,70,16.7,91,C3899,OP0693,12.8453,80.194811,Good,80,Running,S018,Active,Normal,0
EQ04110,Skid Steer Loader,S071,7.5,1.4,92,36.3,100,C9893,OP0747,13.16078,80.201763,Good,86,Running,S071,Active,Normal,0
EQ04111,Backhoe Loader,S113,10.0,2.1,68,31.4,84,C1141,OP1008,12.898764,80.105839,Good,86,Running,S113,Active,Normal,0
EQ04112,Skid Steer Loader,S055,7.8,2.8,52,35.3,91,C5906,OP1161,12.91123,80.073019,Good,86,Running,S055,Active,Normal,0
EQ04113,Skid Steer Loader,S027,6.1,1.6,83,28.7,90,C2300,OP0188,12.9444,80.389934,Due Soon,82,Running,S027,Active,Normal,0
EQ04114,Backhoe Loader,S092,5.7,0.1,56,16.7,85,C5652,OP0583,13.02818,80.294259,Due Soon,92,Running,S092,Active,Normal,0
EQ04115,Excavator,S125,10.4,2.6,91,34.9,84,C2637,OP1141,13.034545,80.373188,Good,82,Running,S125,Active,Normal,0
EQ04116,Skid Steer Loader,S070,10.6,1.0,54,26.8,96,C5542,OP0656,12.997299,80.279885,Good,68,Running,S070,Active,Normal,0
EQ04117,Wheel Loader,S143,10.3,0.1,79,27.9,94,C6111,OP0785,13.092727,80.17763,Due Soon,79,Running,S143,Active,Normal,0
EQ04118,Dump Truck,S132,10.3,0.3,65,30.8,98,C9915,OP1025,13.327587,80.098335,Good,91,Running,S132,Active,Normal,0
EQ04119,Motor Grader,S020,8.7,0.4,93,26.9,99,C9202,OP0330,12.792957,80.382099,Due Soon,67,Running,S020,Active,Normal,0
EQ04120,Backhoe Loader,S133,10.1,2.5,88,13.6,89,C8972,OP1056,13.270607,80.204446,Due Soon,70,Running,S133,Active,Normal,0
EQ04121,Motor Grader,S045,9.0,2.1,69,21.4,87,C4886,OP0276,13.164103,80.24915,Good,71,Running,S045,Active,Normal,0
EQ04122,Wheel Loader,S003,6.0,0.1,41,14.1,28,C5351,OP0311,13.173454,80.366353,Overdue,65,Maintenance,S003,Active,Maintenance Overdue,1
EQ04123,Excavator,S046,10.6,0.0,85,18.4,95,C9349,OP0515,12.737216,80.375077,Due Soon,66,Running,S046,Active,Normal,0
EQ04124,Motor Grader,S098,9.8,2.4,85,26.2,83,C3165,OP0472,12.796265,80.381941,Good,65,Running,S098,Active,Normal,0
EQ04125,Wheel Loader,S041,10.7,0.7,59,17.9,89,C1320,OP1134,13.141006,80.008074,Good,73,Running,S041,Active,Normal,0
EQ04126,Bulldozer,S068,6.4,1.4,69,34.1,83,C4349,OP0122,13.14959,79.97348,Due Soon,91,Running,S068,Active,Normal,0
EQ04127,Dump Truck,S136,9.8,1.4,82,14.2,92,C7959,OP0706,13.127662,80.014197,Good,96,Running,S136,Active,Normal,0
EQ04128,Dump Truck,S093,10.0,2.3,73,21.8,94,C7717,OP0280,13.150804,80.284482,Due Soon,89,Running,S093,Active,Normal,0
EQ04129,Backhoe Loader,S005,7.2,1.6,45,20.1,99,C8687,OP1117,12.91943,80.068137,Due Soon,93,Running,S005,Active,Normal,0
EQ04130,Backhoe Loader,S148,7.6,2.3,41,38.8,87,C4446,OP0228,12.707103,79.99817,Good,82,Running,S148,Active,Normal,0
EQ04131,Dump Truck,S061,9.2,16.0,42,39.1,90,C8015,OP0049,12.8026,80.242267,Good,8,Idle,S061,Active,Low Utilization,1
EQ04132,Skid Steer Loader,S134,5.7,2.4,95,18.4,93,C2617,OP0090,13.224643,80.309686,Good,90,Running,S134,Active,Normal,0
EQ04133,Backhoe Loader,S150,9.3,16.0,85,39.9,85,C7392,OP0320,13.064659,80.369134,Good,8,Idle,S150,Active,Low Utilization,1
EQ04134,Wheel Loader,S052,9.8,2.6,47,28.0,88,C4457,OP0242,12.880731,80.298903,Good,97,Running,S052,Expired,Contract Expired,1
EQ04135,Skid Steer Loader,S022,6.2,1.8,39,13.6,83,C9227,OP0275,13.216175,80.02375,Good,68,Running,S022,Active,Normal,0
EQ04136,Dump Truck,S029,9.2,2.1,76,14.3,86,C5555,OP0083,13.258144,80.078377,Good,89,Running,S029,Active,Normal,0
EQ04137,Wheel Loader,S083,5.2,0.3,38,29.5,97,C2642,OP0322,12.831314,80.142861,Due Soon,76,Running,S083,Active,Normal,0
EQ04138,Skid Steer Loader,S143,10.6,0.6,51,26.9,97,C5854,OP0672,13.112986,80.068307,Good,82,Running,S143,Active,Normal,0
EQ04139,Skid Steer Loader,S074,9.8,2.4,53,14.9,82,C5295,OP0727,13.271263,80.283825,Due Soon,75,Running,S074,Active,Normal,0
EQ04140,Skid Steer Loader,S066,9.1,1.0,63,33.3,95,C9270,OP0163,12.980213,80.028559,Good,82,Running,S066,Active,Normal,0
EQ04141,Dump Truck,S119,6.4,1.7,44,15.1,91,C7785,OP1171,13.297223,80.089444,Good,83,Running,S119,Active,Normal,0
EQ04142,Motor Grader,S121,8.6,0.6,61,21.3,93,C6389,OP0080,13.074937,80.020341,Good,88,Running,S121,Active,Normal,0
EQ04143,Bulldozer,S080,9.0,1.8,76,27.7,86,C9004,OP0094,13.274626,80.373804,Good,78,Running,S080,Active,Normal,0
EQ04144,Dump Truck,S068,9.4,1.3,62,14.9,86,C9308,OP0297,12.985047,80.276264,Due Soon,83,Running,S068,Active,Normal,0
